2024-02-22 12:38:47,913 INFO    StreamThr :99567 [internal.py:wandb_internal():86] W&B internal server running at pid: 99567, started at: 2024-02-22 12:38:47.912678
2024-02-22 12:38:48,327 DEBUG   HandlerThread:99567 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-22 12:38:49,171 INFO    Thread-12 :99567 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/conda-environment.yaml
2024-02-22 12:38:49,295 DEBUG   HandlerThread:99567 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-22 12:38:49,295 INFO    HandlerThread:99567 [system_monitor.py:probe():229] Finished publishing system info
2024-02-22 12:38:49,298 DEBUG   SenderThread:99567 [sender.py:send():382] send: files
2024-02-22 12:38:49,298 INFO    SenderThread:99567 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-22 12:38:49,301 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: python_packages
2024-02-22 12:38:49,301 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: python_packages
2024-02-22 12:38:49,301 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: stop_status
2024-02-22 12:38:49,301 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: stop_status
2024-02-22 12:38:49,302 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-22 12:38:49,464 DEBUG   SenderThread:99567 [sender.py:send():382] send: telemetry
2024-02-22 12:38:49,804 INFO    wandb-upload_0:99567 [upload_job.py:push():131] Uploaded file /var/folders/0z/syl3v7nn2d1_xq1bgvqxwyp40000gn/T/tmpynkgrsm7wandb/8e0vbgpd-wandb-metadata.json
2024-02-22 12:38:50,170 INFO    Thread-12 :99567 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/conda-environment.yaml
2024-02-22 12:38:50,171 INFO    Thread-12 :99567 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/requirements.txt
2024-02-22 12:38:50,171 INFO    Thread-12 :99567 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/wandb-metadata.json
2024-02-22 12:38:50,171 INFO    Thread-12 :99567 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/output.log
2024-02-22 12:38:50,188 DEBUG   SenderThread:99567 [sender.py:send():382] send: exit
2024-02-22 12:38:50,188 INFO    SenderThread:99567 [sender.py:send_exit():589] handling exit code: 1
2024-02-22 12:38:50,188 INFO    SenderThread:99567 [sender.py:send_exit():591] handling runtime: 1
2024-02-22 12:38:50,189 INFO    SenderThread:99567 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-22 12:38:50,189 INFO    SenderThread:99567 [sender.py:send_exit():597] send defer
2024-02-22 12:38:50,189 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:50,189 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-22 12:38:50,189 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:50,189 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-22 12:38:50,189 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 1
2024-02-22 12:38:50,189 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:50,189 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-22 12:38:50,189 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:50,189 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-22 12:38:50,189 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 2
2024-02-22 12:38:50,189 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:50,189 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-22 12:38:50,189 INFO    HandlerThread:99567 [system_monitor.py:finish():203] Stopping system monitor
2024-02-22 12:38:50,190 DEBUG   SystemMonitor:99567 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-22 12:38:50,190 DEBUG   SystemMonitor:99567 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-22 12:38:50,190 INFO    HandlerThread:99567 [interfaces.py:finish():202] Joined cpu monitor
2024-02-22 12:38:50,190 DEBUG   SystemMonitor:99567 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-22 12:38:50,190 INFO    HandlerThread:99567 [interfaces.py:finish():202] Joined disk monitor
2024-02-22 12:38:50,191 INFO    HandlerThread:99567 [interfaces.py:finish():202] Joined gpuapple monitor
2024-02-22 12:38:50,191 INFO    HandlerThread:99567 [interfaces.py:finish():202] Joined memory monitor
2024-02-22 12:38:50,191 INFO    HandlerThread:99567 [interfaces.py:finish():202] Joined network monitor
2024-02-22 12:38:50,191 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:50,191 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-22 12:38:50,191 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 3
2024-02-22 12:38:50,191 DEBUG   SenderThread:99567 [sender.py:send():382] send: telemetry
2024-02-22 12:38:50,191 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:50,191 DEBUG   SenderThread:99567 [sender.py:send():382] send: stats
2024-02-22 12:38:50,191 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-22 12:38:50,192 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:50,192 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-22 12:38:50,192 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 4
2024-02-22 12:38:50,192 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:50,192 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-22 12:38:50,192 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:50,192 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-22 12:38:50,192 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 5
2024-02-22 12:38:50,192 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:50,192 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-22 12:38:50,192 DEBUG   SenderThread:99567 [sender.py:send():382] send: summary
2024-02-22 12:38:50,192 INFO    SenderThread:99567 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-22 12:38:50,192 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:50,192 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-22 12:38:50,192 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 6
2024-02-22 12:38:50,192 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:50,192 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-22 12:38:50,192 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:50,193 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-22 12:38:50,195 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: status_report
2024-02-22 12:38:50,331 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 7
2024-02-22 12:38:50,331 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:50,331 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-22 12:38:50,332 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:50,332 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-22 12:38:51,178 INFO    Thread-12 :99567 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/config.yaml
2024-02-22 12:38:51,178 INFO    Thread-12 :99567 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/wandb-summary.json
2024-02-22 12:38:51,189 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:38:52,161 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 8
2024-02-22 12:38:52,161 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:38:52,161 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:52,161 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-22 12:38:52,161 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:52,162 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-22 12:38:52,162 INFO    SenderThread:99567 [job_builder.py:build():296] Attempting to build job artifact
2024-02-22 12:38:52,162 INFO    SenderThread:99567 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-22 12:38:52,180 INFO    Thread-12 :99567 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/output.log
2024-02-22 12:38:52,181 INFO    SenderThread:99567 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-22 12:38:52,183 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 9
2024-02-22 12:38:52,183 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:52,183 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-22 12:38:52,183 DEBUG   SenderThread:99567 [sender.py:send():382] send: artifact
2024-02-22 12:38:52,189 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:38:52,972 INFO    wandb-upload_1:99567 [upload_job.py:push():86] Skipped uploading /Users/jonathan/Library/Application Support/wandb/artifacts/staging/tmp6k3itk3e
2024-02-22 12:38:53,283 INFO    wandb-upload_0:99567 [upload_job.py:push():89] Uploaded file /Users/jonathan/Library/Application Support/wandb/artifacts/staging/tmp1ttodu_m
2024-02-22 12:38:54,036 INFO    SenderThread:99567 [sender.py:send_artifact():1494] sent artifact job-https___github.com_jonathanchen301_medical_insurance_cost.git_src_train.py - {'id': 'QXJ0aWZhY3Q6NzI5MDMzMzM4', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTQ4ODEyOQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI5MDMyMzY3', 'versionIndex': 5}}}
2024-02-22 12:38:54,036 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:54,036 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-22 12:38:54,036 INFO    SenderThread:99567 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-22 12:38:54,187 INFO    SenderThread:99567 [dir_watcher.py:finish():388] scan: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files
2024-02-22 12:38:54,187 INFO    SenderThread:99567 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/requirements.txt requirements.txt
2024-02-22 12:38:54,187 INFO    SenderThread:99567 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/output.log output.log
2024-02-22 12:38:54,189 INFO    SenderThread:99567 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/config.yaml config.yaml
2024-02-22 12:38:54,190 INFO    SenderThread:99567 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/wandb-summary.json wandb-summary.json
2024-02-22 12:38:54,191 INFO    SenderThread:99567 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/conda-environment.yaml conda-environment.yaml
2024-02-22 12:38:54,193 INFO    SenderThread:99567 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/wandb-metadata.json wandb-metadata.json
2024-02-22 12:38:54,193 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 10
2024-02-22 12:38:54,193 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:38:54,194 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:54,194 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-22 12:38:54,196 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:54,196 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-22 12:38:54,196 INFO    SenderThread:99567 [file_pusher.py:finish():172] shutting down file pusher
2024-02-22 12:38:54,196 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:38:54,197 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:38:54,487 INFO    wandb-upload_0:99567 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/output.log
2024-02-22 12:38:54,590 INFO    wandb-upload_1:99567 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/requirements.txt
2024-02-22 12:38:54,646 INFO    wandb-upload_2:99567 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/config.yaml
2024-02-22 12:38:54,654 INFO    wandb-upload_3:99567 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/wandb-summary.json
2024-02-22 12:38:54,837 INFO    wandb-upload_4:99567 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/files/conda-environment.yaml
2024-02-22 12:38:55,042 INFO    Thread-11 (_thread_body):99567 [sender.py:transition_state():617] send defer: 11
2024-02-22 12:38:55,042 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:55,042 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-22 12:38:55,042 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:55,043 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-22 12:38:55,043 INFO    SenderThread:99567 [file_pusher.py:join():178] waiting for file pusher
2024-02-22 12:38:55,043 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 12
2024-02-22 12:38:55,043 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:55,043 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-22 12:38:55,043 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:55,043 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-22 12:38:55,043 INFO    SenderThread:99567 [file_stream.py:finish():595] file stream finish called
2024-02-22 12:38:55,108 INFO    SenderThread:99567 [file_stream.py:finish():599] file stream finish is done
2024-02-22 12:38:55,108 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 13
2024-02-22 12:38:55,109 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:55,109 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-22 12:38:55,109 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:55,109 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-22 12:38:55,109 INFO    SenderThread:99567 [sender.py:transition_state():617] send defer: 14
2024-02-22 12:38:55,109 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:38:55,109 INFO    HandlerThread:99567 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-22 12:38:55,109 DEBUG   SenderThread:99567 [sender.py:send():382] send: final
2024-02-22 12:38:55,109 DEBUG   SenderThread:99567 [sender.py:send():382] send: footer
2024-02-22 12:38:55,109 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: defer
2024-02-22 12:38:55,109 INFO    SenderThread:99567 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-22 12:38:55,110 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:38:55,110 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:38:55,110 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:38:55,110 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: server_info
2024-02-22 12:38:55,111 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: get_summary
2024-02-22 12:38:55,111 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-22 12:38:55,111 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:38:55,111 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-22 12:38:55,111 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: server_info
2024-02-22 12:38:55,112 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: job_info
2024-02-22 12:38:55,167 DEBUG   SenderThread:99567 [sender.py:send_request():409] send_request: job_info
2024-02-22 12:38:55,167 INFO    MainThread:99567 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-02-22 12:38:55,167 INFO    MainThread:99567 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-02-22 12:38:55,167 INFO    MainThread:99567 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-02-22 12:38:55,168 DEBUG   HandlerThread:99567 [handler.py:handle_request():146] handle_request: shutdown
2024-02-22 12:38:55,168 INFO    HandlerThread:99567 [handler.py:finish():869] shutting down handler
2024-02-22 12:38:56,113 INFO    WriterThread:99567 [datastore.py:close():296] close: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_123847-h8zk2o8q/run-h8zk2o8q.wandb
2024-02-22 12:38:56,168 INFO    SenderThread:99567 [sender.py:finish():1572] shutting down sender
2024-02-22 12:38:56,168 INFO    SenderThread:99567 [file_pusher.py:finish():172] shutting down file pusher
2024-02-22 12:38:56,168 INFO    SenderThread:99567 [file_pusher.py:join():178] waiting for file pusher
