2024-02-22 11:59:30,160 INFO    StreamThr :96338 [internal.py:wandb_internal():86] W&B internal server running at pid: 96338, started at: 2024-02-22 11:59:30.159791
2024-02-22 11:59:37,243 DEBUG   HandlerThread:96338 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 11:59:37,243 DEBUG   SenderThread:96338 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 11:59:37,243 DEBUG   HandlerThread:96338 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 11:59:37,243 DEBUG   HandlerThread:96338 [handler.py:handle_request():146] handle_request: server_info
2024-02-22 11:59:37,243 DEBUG   SenderThread:96338 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 11:59:37,244 DEBUG   SenderThread:96338 [sender.py:send_request():409] send_request: server_info
2024-02-22 11:59:37,244 DEBUG   HandlerThread:96338 [handler.py:handle_request():146] handle_request: get_summary
2024-02-22 11:59:37,245 DEBUG   HandlerThread:96338 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-22 11:59:37,245 DEBUG   HandlerThread:96338 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-22 11:59:37,245 DEBUG   HandlerThread:96338 [handler.py:handle_request():146] handle_request: job_info
2024-02-22 11:59:37,299 DEBUG   SenderThread:96338 [sender.py:send_request():409] send_request: job_info
2024-02-22 11:59:37,299 INFO    MainThread:96338 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-02-22 11:59:37,299 INFO    MainThread:96338 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-02-22 11:59:37,300 INFO    MainThread:96338 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-02-22 11:59:37,300 DEBUG   HandlerThread:96338 [handler.py:handle_request():146] handle_request: shutdown
2024-02-22 11:59:37,300 INFO    HandlerThread:96338 [handler.py:finish():869] shutting down handler
2024-02-22 11:59:38,248 INFO    WriterThread:96338 [datastore.py:close():296] close: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_115930-g9836m1p/run-g9836m1p.wandb
2024-02-22 11:59:38,301 INFO    SenderThread:96338 [sender.py:finish():1572] shutting down sender
2024-02-22 11:59:38,302 INFO    SenderThread:96338 [file_pusher.py:finish():172] shutting down file pusher
2024-02-22 11:59:38,302 INFO    SenderThread:96338 [file_pusher.py:join():178] waiting for file pusher
