2024-02-22 12:19:16,975 INFO    StreamThr :97906 [internal.py:wandb_internal():86] W&B internal server running at pid: 97906, started at: 2024-02-22 12:19:16.973861
2024-02-22 12:19:19,294 INFO    Thread-12 :97906 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/wandb-metadata.json
2024-02-22 12:19:19,294 INFO    Thread-12 :97906 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/requirements.txt
2024-02-22 12:19:19,510 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: partial_history
2024-02-22 12:19:19,511 DEBUG   SenderThread:97906 [sender.py:send():382] send: history
2024-02-22 12:19:19,511 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: summary_record
2024-02-22 12:19:19,512 INFO    SenderThread:97906 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-22 12:19:19,719 DEBUG   SenderThread:97906 [sender.py:send():382] send: exit
2024-02-22 12:19:19,719 INFO    SenderThread:97906 [sender.py:send_exit():589] handling exit code: 255
2024-02-22 12:19:19,719 INFO    SenderThread:97906 [sender.py:send_exit():591] handling runtime: 2
2024-02-22 12:19:19,719 INFO    SenderThread:97906 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-22 12:19:19,719 INFO    SenderThread:97906 [sender.py:send_exit():597] send defer
2024-02-22 12:19:19,720 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:19,720 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-22 12:19:19,720 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:19,720 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-22 12:19:19,720 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 1
2024-02-22 12:19:19,720 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:19,720 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-22 12:19:19,720 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:19,720 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-22 12:19:19,720 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 2
2024-02-22 12:19:19,720 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:19,720 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-22 12:19:19,720 INFO    HandlerThread:97906 [system_monitor.py:finish():203] Stopping system monitor
2024-02-22 12:19:19,720 INFO    HandlerThread:97906 [interfaces.py:finish():202] Joined cpu monitor
2024-02-22 12:19:19,720 DEBUG   SystemMonitor:97906 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-22 12:19:19,720 INFO    HandlerThread:97906 [interfaces.py:finish():202] Joined disk monitor
2024-02-22 12:19:19,720 DEBUG   SystemMonitor:97906 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-22 12:19:19,720 INFO    HandlerThread:97906 [interfaces.py:finish():202] Joined gpuapple monitor
2024-02-22 12:19:19,720 DEBUG   SystemMonitor:97906 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-22 12:19:19,720 INFO    HandlerThread:97906 [interfaces.py:finish():202] Joined memory monitor
2024-02-22 12:19:19,721 INFO    HandlerThread:97906 [interfaces.py:finish():202] Joined network monitor
2024-02-22 12:19:19,721 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:19,721 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-22 12:19:19,721 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 3
2024-02-22 12:19:19,721 DEBUG   SenderThread:97906 [sender.py:send():382] send: telemetry
2024-02-22 12:19:19,721 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:19,721 DEBUG   SenderThread:97906 [sender.py:send():382] send: stats
2024-02-22 12:19:19,721 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-22 12:19:19,722 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:19,722 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-22 12:19:19,722 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 4
2024-02-22 12:19:19,722 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:19,722 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-22 12:19:19,722 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:19,722 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-22 12:19:19,722 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 5
2024-02-22 12:19:19,722 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:19,722 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-22 12:19:19,722 DEBUG   SenderThread:97906 [sender.py:send():382] send: summary
2024-02-22 12:19:19,722 INFO    SenderThread:97906 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-22 12:19:19,722 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:19,722 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-22 12:19:19,722 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 6
2024-02-22 12:19:19,722 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:19,722 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-22 12:19:19,723 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:19,723 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-22 12:19:19,725 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: status_report
2024-02-22 12:19:19,816 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 7
2024-02-22 12:19:19,816 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:19,816 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-22 12:19:19,816 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:19,816 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-22 12:19:20,295 INFO    Thread-12 :97906 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/config.yaml
2024-02-22 12:19:20,295 INFO    Thread-12 :97906 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/wandb-summary.json
2024-02-22 12:19:20,721 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:19:21,233 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 8
2024-02-22 12:19:21,233 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:19:21,233 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:21,233 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-22 12:19:21,233 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:21,234 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-22 12:19:21,234 INFO    SenderThread:97906 [job_builder.py:build():296] Attempting to build job artifact
2024-02-22 12:19:21,234 INFO    SenderThread:97906 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-22 12:19:21,249 INFO    SenderThread:97906 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-22 12:19:21,251 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 9
2024-02-22 12:19:21,251 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:21,251 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-22 12:19:21,251 DEBUG   SenderThread:97906 [sender.py:send():382] send: artifact
2024-02-22 12:19:21,299 INFO    Thread-12 :97906 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/output.log
2024-02-22 12:19:21,722 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:19:21,789 INFO    SenderThread:97906 [sender.py:send_artifact():1494] sent artifact job-https___github.com_jonathanchen301_medical_insurance_cost.git_src_train.py - {'id': 'QXJ0aWZhY3Q6NzI3MTk5ODE0', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MTQ4ODEyOQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI5MDA2ODg3', 'versionIndex': 4}}}
2024-02-22 12:19:21,789 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:21,789 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-22 12:19:21,789 INFO    SenderThread:97906 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-22 12:19:22,304 INFO    SenderThread:97906 [dir_watcher.py:finish():388] scan: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files
2024-02-22 12:19:22,305 INFO    SenderThread:97906 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/requirements.txt requirements.txt
2024-02-22 12:19:22,305 INFO    SenderThread:97906 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/output.log output.log
2024-02-22 12:19:22,307 INFO    SenderThread:97906 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/config.yaml config.yaml
2024-02-22 12:19:22,309 INFO    SenderThread:97906 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/wandb-summary.json wandb-summary.json
2024-02-22 12:19:22,312 INFO    SenderThread:97906 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/conda-environment.yaml conda-environment.yaml
2024-02-22 12:19:22,314 INFO    SenderThread:97906 [dir_watcher.py:finish():402] scan save: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/wandb-metadata.json wandb-metadata.json
2024-02-22 12:19:22,315 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 10
2024-02-22 12:19:22,317 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:19:22,318 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:22,318 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-22 12:19:22,318 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:22,318 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-22 12:19:22,318 INFO    SenderThread:97906 [file_pusher.py:finish():172] shutting down file pusher
2024-02-22 12:19:22,608 INFO    wandb-upload_0:97906 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/requirements.txt
2024-02-22 12:19:22,723 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:19:22,723 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:19:22,770 INFO    wandb-upload_1:97906 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/output.log
2024-02-22 12:19:22,818 INFO    wandb-upload_2:97906 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/config.yaml
2024-02-22 12:19:22,835 INFO    wandb-upload_4:97906 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/conda-environment.yaml
2024-02-22 12:19:22,862 INFO    wandb-upload_3:97906 [upload_job.py:push():131] Uploaded file /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/files/wandb-summary.json
2024-02-22 12:19:23,066 INFO    Thread-11 (_thread_body):97906 [sender.py:transition_state():617] send defer: 11
2024-02-22 12:19:23,066 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:23,066 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-22 12:19:23,066 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:23,066 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-22 12:19:23,066 INFO    SenderThread:97906 [file_pusher.py:join():178] waiting for file pusher
2024-02-22 12:19:23,067 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 12
2024-02-22 12:19:23,067 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:23,067 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-22 12:19:23,067 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:23,067 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-22 12:19:23,067 INFO    SenderThread:97906 [file_stream.py:finish():595] file stream finish called
2024-02-22 12:19:23,278 INFO    SenderThread:97906 [file_stream.py:finish():599] file stream finish is done
2024-02-22 12:19:23,279 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 13
2024-02-22 12:19:23,279 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:23,279 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-22 12:19:23,279 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:23,280 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-22 12:19:23,280 INFO    SenderThread:97906 [sender.py:transition_state():617] send defer: 14
2024-02-22 12:19:23,280 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: defer
2024-02-22 12:19:23,280 INFO    HandlerThread:97906 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-22 12:19:23,280 DEBUG   SenderThread:97906 [sender.py:send():382] send: final
2024-02-22 12:19:23,280 DEBUG   SenderThread:97906 [sender.py:send():382] send: footer
2024-02-22 12:19:23,280 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: defer
2024-02-22 12:19:23,280 INFO    SenderThread:97906 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-22 12:19:23,281 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:19:23,281 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-22 12:19:23,282 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:19:23,282 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: poll_exit
2024-02-22 12:19:23,282 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: server_info
2024-02-22 12:19:23,282 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: server_info
2024-02-22 12:19:23,284 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: get_summary
2024-02-22 12:19:23,285 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-22 12:19:23,285 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-22 12:19:23,285 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: job_info
2024-02-22 12:19:23,365 DEBUG   SenderThread:97906 [sender.py:send_request():409] send_request: job_info
2024-02-22 12:19:23,365 INFO    MainThread:97906 [wandb_run.py:_footer_history_summary_info():3866] rendering history
2024-02-22 12:19:23,366 INFO    MainThread:97906 [wandb_run.py:_footer_history_summary_info():3898] rendering summary
2024-02-22 12:19:23,366 INFO    MainThread:97906 [wandb_run.py:_footer_sync_info():3825] logging synced files
2024-02-22 12:19:23,366 DEBUG   HandlerThread:97906 [handler.py:handle_request():146] handle_request: shutdown
2024-02-22 12:19:23,367 INFO    HandlerThread:97906 [handler.py:finish():869] shutting down handler
2024-02-22 12:19:24,286 INFO    WriterThread:97906 [datastore.py:close():296] close: /Users/jonathan/projects/medical_insurance_cost/wandb/run-20240222_121916-ppo2ky5k/run-ppo2ky5k.wandb
2024-02-22 12:19:24,368 INFO    SenderThread:97906 [sender.py:finish():1572] shutting down sender
2024-02-22 12:19:24,368 INFO    SenderThread:97906 [file_pusher.py:finish():172] shutting down file pusher
2024-02-22 12:19:24,368 INFO    SenderThread:97906 [file_pusher.py:join():178] waiting for file pusher
